word_bw	word_ar	lemma_bw	lemma_ar	pos	stem_bw	stem_ar	gloss	root_bw	root_ar
AlHAjAt	الحاجات	HAjap	حاجَة	noun	HAj	حاج	the_[CALIMA]+need;needs;thing;belongings_[CALIMA]+[fem.pl.]_[CALIMA]	None	None
dY	دى	diy	دِي	pron_dem	diy	دِي	this;that_[CALIMA]	None	None
llAHtfAZ	للاحتفاظ	AiHotifAZ	اِحْتِفاظ	noun	AiHotifAZ	اِحْتِفاظ	for;to_+_the_[CALIMA]+preservation;safeguarding_[CALIMA]	None	None
bhA	بها	bi	بِ	prep	bihA	بِها	with;by_+_it;them;her_[ARAMORPH]	None	None
w$krA	وشكرا	$ukor	شُكْر	noun	$ukor	شُكْر	and_[CALIMA]+thankfulness;thanks;thank_you_[CALIMA]+[acc.indef.]_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
dktwr	دكتور	dukotawr	دُكْتَور	noun	dukotawr	دُكْتَور	doctor;doctors_[CALIMA]	None	None
Al<tHAd	الإتحاد	Ait~iHAd	اِتِّحاد	noun	Ait~iHAd	اِتِّحاد	the_[CALIMA]+union_[CALIMA]	None	None
wqt	وقت	waqot	وَقْت	noun	waqot	وَقْت	time;moment;period_of_time;moments;times_[CALIMA]	None	None
Aljd	الجد	jid~	جِدّ	noun	jid~	جِدّ	the_[CALIMA]+seriousness;earnestness;very;much_[CALIMA]	None	None
bybqY	بيبقى	baqaY	بَقَى	verb	boqaY	بْقَى	[present-tense]_+_he;it_[CALIMA]+be;became;stay_at_home;become;reside;remain_[CALIMA]	None	None
>$d	أشد	>a$ad~	أَشَدّ	adj_comp	>a$ad~	أَشَدّ	stronger;strongest;more;most_intense_[CALIMA]	None	None
wAllh	والله	<il~A	إِلّا	noun	Allah	اللَه	and;with_[CALIMA]+God;Allah_[CALIMA]	None	None
AnA	انا	>anA	أَنا	pron	>anA	أَنا	I_[ARAMORPH]	None	None
Aktr	اكتر	>akovar	أَكْثَر	adj_comp	>akovar	أَكْثَر	more;most;majority_[CALIMA]	None	None
mnkw	منكو	min	مِن	prep	minkuw	مِنكُو	from_[CALIMA]	None	None
Ant	انت	Ainota	اِنْتَ	pron	Ainota	اِنْتَ	you_[masc.sg.];you;masculine_[CALIMA]	None	None
knt	كنت	kAn	كان	verb	kun	كُن	be;was;were_[CALIMA]+I_[CALIMA]	None	None
lAzm	لازم	lAzim	لازِم	adj	lAzim	لازِم	necessary;required;needed_[CALIMA]	None	None
ttHbs	تتحبس	<itoHabas	إِتْحَبَس	verb	toHabas	تْحَبَس	you_[CALIMA]+imprisoned_[CALIMA]	None	None
zY	زى	zay~	زَيّ	noun	zay~	زَيّ	like;such;such_as_[CALIMA]	None	None
Alklb	الكلب	kalob	كَلْب	noun	kalob	كَلْب	the_[CALIMA]+dog;dogs_[CALIMA]	None	None
1	1	1	1	digit	1	1	1	None	None
fyvA	فيثا	fyvA	فيثا	noun_prop	fyvA	فيثا	NO_ANALYSIS_[ARAMORPH]	None	None
hAnY	هانى	hAniy	هانِي	noun_prop	hAniy	هانِي	Hani_[CALIMA]	None	None
lAEb	لاعب	lAEib	لاعِب	noun	lAEib	لاعِب	player;athlete_[CALIMA]	None	None
ytmnAh	يتمناه	Aitoman~aY	اِتْمَنَّى	verb	toman~A	تْمَنّا	he;it_[CALIMA]+hope;wish_for;know;wish_[CALIMA]+it;him_[CALIMA]	None	None
AY	اى	>ay	أَي	abbrev	>ay	أَي	A._[ARAMORPH]	None	None
nAdY	نادى	nAdaY	نادَى	verb	nAdaY	نادَى	announce;summon;be_announced;be_summoned_[CALIMA]+he;it_[CALIMA]	None	None
wAn	وان	<in~	إِنّ	conj_sub	<in~	إِنّ	and_[CALIMA]+if_[CALIMA]	None	None
$A'	شاء	$A'	شاء	verb	$A'	شاء	want;desire;wish_[CALIMA]+he;it_[CALIMA]	None	None
Allh	الله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	TBA_[CALIMA]	None	None
n$wfh	نشوفه	$Af	شاف	verb	$uwf	شُوف	we_[CALIMA]+look_[CALIMA]+it;him_[CALIMA]	None	None
bfAnlp	بفانلة	fAnlh	فانله	noun_prop	fAnlh	فانله	NO_ANALYSIS_[ARAMORPH]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
AwE	اوع	AwE	اوع	noun_prop	AwE	اوع	NO_ANALYSIS_[ARAMORPH]	None	None
ykwn	يكون	kAn	كان	verb	kuwn	كُون	he;it_[CALIMA]+be;was;were_[CALIMA]	None	None
Hd	حد	Had~	حَدّ	noun	Had~	حَدّ	stop;halt;end;extent;limit;level;border;frontier_[CALIMA]	None	None
zElhA	زعلها	zaEal	زَعَل	noun	zaEal	زَعَل	anger;displeasure_[CALIMA]+its;their;her_[CALIMA]	None	None
yAD	ياض	yA	يا	noun	D	ض	O;oh_[CALIMA]+miss;boy;watermelon;prayers;daughters;lady;God;commander_[CALIMA]	None	None
jAb	جاب	jAb	جاب	verb	jAb	جاب	explore;traverse_[CALIMA]+he;it_[CALIMA]	None	None
jwn	جون	juwn	جُون	noun_prop	juwn	جُون	John_[ARAMORPH]	None	None
fy	في	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
nfsh	نفسه	nafos	نَفْس	noun	nafos	نَفْس	same;self;selves;soul;souls_[CALIMA]+his;its_[CALIMA]	None	None
ftHt	فتحت	fataH	فَتَح	verb	fataH	فَتَح	open;conquer;be_opened;be_conquered_[CALIMA]+I_[CALIMA]	None	None
mE	مع	maEa	مَعَ	noun	maE	مَع	together;something_with;with_something;at;with_[CALIMA]	None	None
lAEybt	لاعيبت	lAEybt	لاعيبت	noun_prop	lAEybt	لاعيبت	NO_ANALYSIS_[ARAMORPH]	None	None
AlAhly	الاهلي	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the_[CALIMA]+Ahly;Ahli_[ARAMORPH]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
AlAxr	الاخر	|xir	آخِر	adj_comp	|xir	آخِر	the_[CALIMA]+last;end_[CALIMA]	None	None
bHAr	بحار	baHor	بَحْر	noun	biHAr	بِحار	seas_[ARAMORPH]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
Al*kryAt	الذكريات	*ikoraY	ذِكْرَى	noun	*ikoray	ذِكْرَي	the_[CALIMA]+commemoration;remembrance;memoirs;diary_[CALIMA]+[fem.pl.]_[CALIMA]	None	None
sfryAt	سفريات	safariy~ap	سَفَرِيَّة	noun	safariy~	سَفَرِيّ	journey;travel_[CALIMA]+[fem.pl.]_[CALIMA]	None	None
xlf	خلف	xalof	خَلْف	noun	xalof	خَلْف	behind;rear;back_[CALIMA]	None	None
Alfryq	الفريق	fariyq	فَرِيق	noun	fariyq	فَرِيق	the_[CALIMA]+team;band;group;faction;party;factions;parties;groups_[CALIMA]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
kl	كل	kul~	كُلّ	noun	kul~	كُلّ	all_[CALIMA]	None	None
mkAn	مكان	makAn	مَكان	noun	makAn	مَكان	place;location;position;places;locations;positions_[CALIMA]	None	None
Hb	حب	Hub~	حُبّ	noun	Hub~	حُبّ	love;affection;out_of_affection_for;for_love_of_[CALIMA]	None	None
jArf	جارف	jArif	جارِف	adj	jArif	جارِف	torrential;stormy_[CALIMA]	None	None
tkwyn	تكوين	takowiyn	تَكْوِين	noun	takowiyn	تَكْوِين	creating;forming;structure;education;formation;genesis_[CALIMA]	None	None
t>lyf	تأليف	ta>oliyf	تَأْلِيف	noun	ta>oliyf	تَأْلِيف	authoring;composing;constituting_[CALIMA]	None	None
AlEdd	العدد	Eadad	عَدَد	noun	Eadad	عَدَد	the_[CALIMA]+number;quantity;issue;numbers;issues_[CALIMA]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
>ql	أقل	>aqal~	أَقَلّ	adj_comp	>aqal	أَقَل	least;smallest;minimum_[CALIMA]	None	None
mbArAh	مباراه	mubArAp	مُباراة	noun	mubArAp	مُباراة	match;game;competition;matches;games;competitions_[CALIMA]	None	None
b>Y	بأى	>ay~	أَيّ	pron_interrog	>ay~	أَيّ	by;with_[ARAMORPH]+which_[ARAMORPH]	None	None
HAl	حال	HAl	حال	noun	HAl	حال	situation;condition;case;situations;conditions;cases_[CALIMA]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
AlAHwAl	الاحوال	HAl	حال	noun	>aHowAl	أَحْوال	the_[ARAMORPH]+situations;conditions;cases_[ARAMORPH]	None	None
En	عن	Ean	عَن	prep	Ean	عَن	(away)_from;off;about;on;over_[CALIMA]	None	None
20	20	20	20	digit	20	20	20	None	None
>lf	ألف	Alf	الف	noun_num	Aalof	اَلْف	TBA_[CALIMA]	None	None
wmA	وما	mA	ما	pron_interrog	mA	ما	and_[CALIMA]+what;which_[CALIMA]	None	None
Akvr	اكثر	>akovar	أَكْثَر	adj_comp	>akovar	أَكْثَر	more;most;majority_[CALIMA]	None	None
mAwSl	ماوصل	waSal	وَصَل	verb	waSal	وَصَل	not_[CALIMA]+arrive_at;reach;connect;be_arrived_at;be_reached;be_connected_[CALIMA]+he;it_[CALIMA]	None	None
<lY	إلى	<ilaY	إِلَى	prep	<ilaY	إِلَى	to;towards_[ARAMORPH]	None	None
60	60	60	60	digit	60	60	60	None	None
>lf	ألف	Alf	الف	noun_num	Aalof	اَلْف	TBA_[CALIMA]	None	None
wElykm	وعليكم	EalaY	عَلَى	prep	Ealaykum	عَلَيكُم	and_[CALIMA]+on;above_[CALIMA]	None	None
AlslAm	السلام	salAm	سَلام	noun	salAm	سَلام	the_[CALIMA]+peace;greeting;salute;salutation;greetings;salutations;anthem;song_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
mArAdwnA	مارادونا	mArAdwnA	مارادونا	noun_prop	mArAdwnA	مارادونا	Maradona_[ARAMORPH]	None	None
bs	بس	bas~	بَسّ	interj	bas~	بَسّ	hush_[CALIMA]	None	None
m$	مش	mi$	مِش	part_neg	mi$	مِش	TBA_[CALIMA]	None	None
$gAl	شغال	$ag~Al	شَغّال	adj	$ag~Al	شَغّال	busy;occupied;in_operation;running;functioning_[CALIMA]	None	None
Alfrq	الفرق	faroq	فَرْق	noun	faroq	فَرْق	the_[CALIMA]+difference;discrepancy;differences;discrepancies_[CALIMA]	None	None
byn	بين	bayona	بَيْنَ	noun	bayona	بَيْنَ	between;among_[ARAMORPH]	None	None
dws	دوس	daw~is	دَوِّس	verb	daw~is	دَوِّس	TBA_[CALIMA]+you_[CALIMA]	None	None
sAntws	سانتوس	sAntws	سانتوس	noun_prop	sAntws	سانتوس	NO_ANALYSIS_[ARAMORPH]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
rwny	روني	rwny	روني	noun_prop	rwny	روني	NO_ANALYSIS_[ARAMORPH]	None	None
hw	هو	huw~a	هُوَّ	pron	huw~a	هُوَّ	it;he;an_improper_way;its;the_self_same;emphatic_pronoun_of_the_3rd_person;emphasizing_a_preceding_noun;emphasizing_a_preceding_suffix_[CALIMA]	None	None
>n	أن	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
dws	دوس	daw~is	دَوِّس	verb	daw~is	دَوِّس	TBA_[CALIMA]+you_[CALIMA]	None	None
sAntws	سانتوس	sAntws	سانتوس	noun_prop	sAntws	سانتوس	NO_ANALYSIS_[ARAMORPH]	None	None
ylEb	يلعب	liEib	لِعِب	verb	loEab	لْعَب	he;it_[CALIMA]+be_played_with;play_[CALIMA]	None	None
brjlh	برجله	rajul	رَجُل	noun	rajul	رَجُل	by;with_[ARAMORPH]+man_[ARAMORPH]+its;his_[ARAMORPH]	None	None
AlysrY	اليسرى	>ayosar	أَيْسَر	noun	yusoraY	يُسْرَى	the_[CALIMA]+left;left_hand_[ARAMORPH]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
rwny	روني	rwny	روني	noun_prop	rwny	روني	NO_ANALYSIS_[ARAMORPH]	None	None
ylEb	يلعب	liEib	لِعِب	verb	loEab	لْعَب	he;it_[CALIMA]+be_played_with;play_[CALIMA]	None	None
bAlymnY	باليمنى	yamaniy	يَمَنِي	adj	yamaniy	يَمَنِي	with;by_+_the_[CALIMA]+Yemeni_[CALIMA]	None	None
jdydh	جديده	jidiyd	جِدِيد	adj	jidiyd	جِدِيد	new_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
dyh	ديه	diy	دِي	pron_dem	diy	دِي	this;that_[CALIMA]	None	None
mSdr	مصدر	maSodar	مَصْدَر	noun	maSodar	مَصْدَر	source;sources_[CALIMA]	None	None
hAyf	هايف	hAyf	هايف	noun_prop	hAyf	هايف	NO_ANALYSIS_[ARAMORPH]	None	None
2	2	2	2	digit	2	2	2	None	None
$Ay	شاي	$Ay	شاي	noun	$Ay	شاي	tea_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
slm	سلم	sal~im	سَلِّم	verb	sal~im	سَلِّم	greet;hand_over;be_faultless;surrender;be_safe_[CALIMA]+you_[CALIMA]	None	None
bsrEh	بسرعه	suroEap	سُرْعَة	noun	suroE	سُرْع	with;by_[CALIMA]+speed;velocity;promptness;speeds_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Alt$kyl	التشكيل	ta$okiyl	تَشْكِيل	noun	ta$okiyl	تَشْكِيل	the_[CALIMA]+formation;composition;constitution_[CALIMA]	None	None
AlSH	الصح	SaH~	صَحّ	adj	SaH~	صَحّ	the_[CALIMA]+right;true;correct_[CALIMA]	None	None
AllY	اللى	All~iy	اللِّي	pron_rel	All~iy	اللِّي	which;who;whom_[CALIMA]	None	None
Ant	انت	Ainota	اِنْتَ	pron	Ainota	اِنْتَ	you_[masc.sg.];you;masculine_[CALIMA]	None	None
qltwA	قلتوا	qAl	قال	verb	qul	قُل	said;say;be_said;(for_example)_[CALIMA]+you_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
Abw	ابو	>ab	أَب	noun	>abuw	أَبُو	father_[ARAMORPH]	None	None
mSTfY	مصطفى	muSoTafaY	مُصْطَفَى	noun_prop	muSoTafaY	مُصْطَفَى	Mustafa;Moustapha;Chosen_one_(Muhammad)_[CALIMA]	None	None
whw	وهو	huw~a	هُوَّ	pron	huw~a	هُوَّ	and_[CALIMA]+it;he;an_improper_way;its;the_self_same;emphatic_pronoun_of_the_3rd_person;emphasizing_a_preceding_noun;emphasizing_a_preceding_suffix_[CALIMA]	None	None
AbrAhym	ابراهيم	<iborAhiym	إِبْراهِيم	noun_prop	<iborAhiym	إِبْراهِيم	Ibrahim_[ARAMORPH]	None	None
yHY	يحى	yHy	يحي	noun_prop	yHy	يحي	NO_ANALYSIS_[ARAMORPH]	None	None
mwqwf	موقوف	mawoquwf	مَوْقُوف	adj	mawoquwf	مَوْقُوف	stopped;suspended_[ARAMORPH]	None	None
wlA	ولا	wal~A	وَلّا	conj	wal~A	وَلّا	but_not_[CALIMA]	None	None
AY	اى	>ay	أَي	abbrev	>ay	أَي	A._[ARAMORPH]	None	None
whAnY	وهانى	hAniy	هانِي	adj	hAniy	هانِي	and_[CALIMA]+delighted;glad;happy_[CALIMA]	None	None
gyv	غيث	gayov	غَيْث	noun_prop	gayov	غَيْث	Ghaith_[ARAMORPH]	None	None
brDwA	برضوا	baroDuh	بَرْضُه	adv	baroDuh	بَرْضُه	too;also_[CALIMA]	None	None
EAwz	عاوز	EAwiz	عاوِز	adj	EAwiz	عاوِز	wanting;needing_[CALIMA]	None	None
AErf	اعرف	Earaf	عَرَف	verb	Eoraf	عْرَف	I_[CALIMA]+know;be_known_[CALIMA]	None	None
Allh	الله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	TBA_[CALIMA]	None	None
wAElm	واعلم	>aEolam	أَعْلَم	adj_comp	>aEolam	أَعْلَم	and_[CALIMA]+more;most_knowledgeable_[CALIMA]	None	None
$wf	شوف	$Af	شاف	verb	$uwf	شُوف	look_[CALIMA]+you_[CALIMA]	None	None
ygAlY	يغالى	ygAly	يغالي	noun_prop	ygAly	يغالي	NO_ANALYSIS_[ARAMORPH]	None	None
AnA	انا	>anA	أَنا	pron	>anA	أَنا	I_[ARAMORPH]	None	None
bHb	بحب	Hab~	حَبّ	verb	Hab~	حَبّ	[present-tense]_+_I_[CALIMA]+love;like;want_[CALIMA]	None	None
AstA*Y	استاذى	>usotA*	أُسْتاذ	noun	>usotA*	أُسْتاذ	professor;professors_[CALIMA]+my_[CALIMA]	None	None
mHmwd	محمود	maHomuwd	مَحْمُود	noun_prop	maHomuwd	مَحْمُود	Mahmoud_[CALIMA]	None	None
HAfZ	حافظ	HAfiZ	حافِظ	verb	HAfiZ	حافِظ	preserve;protect_[CALIMA]+you_[CALIMA]	None	None
rgm	رغم	ragom	رَغْم	noun	ragom	رَغْم	in_spite_of;despite_[CALIMA]	None	None
AnY	انى	>an~a	أَنَّ	conj_sub	>an~	أَنّ	that_[ARAMORPH]+I_[ARAMORPH]	None	None
lA	لا	lA	لا	interj	lA	لا	no_[CALIMA]	None	None
AErf	اعرف	Earaf	عَرَف	verb	Eoraf	عْرَف	I_[CALIMA]+know;be_known_[CALIMA]	None	None
Aymylp	ايميلة	<iymayl	إِيمَيل	noun	<iymayl	إِيمَيل	e-mail_[CALIMA]+his;its_[CALIMA]	None	None
wlA	ولا	wal~A	وَلّا	conj	wal~A	وَلّا	but_not_[CALIMA]	None	None
AErf	اعرف	Earaf	عَرَف	verb	Eoraf	عْرَف	I_[CALIMA]+know;be_known_[CALIMA]	None	None
HAjp	حاجة	HAjap	حاجَة	noun	HAj	حاج	need;needs;thing;belongings_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
gyr	غير	gayor	غَيْر	noun	gayor	غَيْر	not;other_[ARAMORPH]	None	None
EDwytp	عضويتة	EuDowiy~ap	عُضْوِيَّة	noun	EuDowiy~	عُضْوِيّ	membership;affiliation_[ARAMORPH]+his;its_[ARAMORPH]	None	None
AwAn	اوان	AwAn	اوان	noun_prop	AwAn	اوان	NO_ANALYSIS_[ARAMORPH]	None	None
Awl	اول	>aw~al	أَوَّل	adj_num	>aw~il	أَوِّل	first;first-place;best;top;early;beginning;ancients;first_of_all_[CALIMA]	None	None
EDw	عضو	EuDow	عُضْو	noun	EuDow	عُضْو	member;members;organ;organs_[CALIMA]	None	None
HT	حط	HaT~	حَطّ	verb	HuT~	حُطّ	descend;land;set_down;lower_[CALIMA]+you_[CALIMA]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
Swrtp	صورتة	Suwrap	صُورَة	noun	Suwr	صُور	picture;image;illustration;photo;pictures;photographs;illustrations;photos_[CALIMA]+[fem.sg.]_+_his;its_[CALIMA]	None	None
Al$xSyp	الشخصية	$axoSiy~	شَخْصِيّ	adj	$axoSiy~	شَخْصِيّ	the_[CALIMA]+private;personal;in_person;personally_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Ant	انت	Ainota	اِنْتَ	pron	Ainota	اِنْتَ	you_[masc.sg.];you;masculine_[CALIMA]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
Alqlb	القلب	qalob	قَلْب	noun	qalob	قَلْب	the_[CALIMA]+overthrowing;toppling;reversal;inversion;heart;center;essence;hearts_[CALIMA]	None	None
wAlEql	والعقل	Eaqol	عَقْل	noun	Eaqol	عَقْل	and_+_the_[ARAMORPH]+mind;intellect;brain_[ARAMORPH]	None	None
lkn	لكن	lakin	لَكِن	conj	lakin	لَكِن	Rather;even;but;yet;however;but_rather_[CALIMA]	None	None
AnY	انى	>an~a	أَنَّ	conj_sub	>an~	أَنّ	that_[ARAMORPH]+I_[ARAMORPH]	None	None
AnsHb	انسحب	{inosaHab	ٱِنْسَحَب	verb	{inosaHab	ٱِنْسَحَب	withdraw;pull_out_[ARAMORPH]+he;it_<verb>_[ARAMORPH]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
AlmntdY	المنتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	the_[CALIMA]+conference;fair;assembly;conferences;fairs;assemblies;assembly_room;gathering_place_[CALIMA]	None	None
dp	دة	dah	دَه	pron_dem	dah	دَه	that_[CALIMA]	None	None
$}	شئ	$ayo'	شَيْء	noun	$a}o	شَئْ	something_[ARAMORPH]	None	None
SEb	صعب	SaEob	صَعْب	adj	SaEob	صَعْب	difficult;hard;arduous_[CALIMA]	None	None
wAyDA	وايضا	AyDA	ايضا	noun_prop	AyDA	ايضا	NO_ANALYSIS_[ARAMORPH]	None	None
AlAstA*	الاستاذ	>usotA*	أُسْتاذ	noun	>usotA*	أُسْتاذ	the_[CALIMA]+professor;professors_[CALIMA]	None	None
mHmwd	محمود	maHomuwd	مَحْمُود	noun_prop	maHomuwd	مَحْمُود	Mahmoud_[CALIMA]	None	None
HAfZ	حافظ	HAfiZ	حافِظ	verb	HAfiZ	حافِظ	preserve;protect_[CALIMA]+you_[CALIMA]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
qdAmY	قدامى	qud~Am	قُدّام	noun	qud~Am	قُدّام	front;in_front_of_[CALIMA]+my_[CALIMA]	None	None
AlmntdY	المنتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	the_[CALIMA]+conference;fair;assembly;conferences;fairs;assemblies;assembly_room;gathering_place_[CALIMA]	None	None
wHAfZp	وحافظة	HAfiZ	حافِظ	adj	HAfoZ	حافْظ	and_[CALIMA]+guardian;custodian_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Akvr	اكثر	>akovar	أَكْثَر	adj_comp	>akovar	أَكْثَر	more;most;majority_[CALIMA]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
wmnk	ومنك	min	مِن	prep	min	مِن	and_[ARAMORPH]+from_[ARAMORPH]+you_[masc.sg.]_[ARAMORPH]	None	None
ygAlY	يغالى	ygAly	يغالي	noun_prop	ygAly	يغالي	NO_ANALYSIS_[ARAMORPH]	None	None
wyErf	ويعرف	Earaf	عَرَف	verb	Eoraf	عْرَف	and_+_he;it_[CALIMA]+know;be_known_[CALIMA]	None	None
ytSrf	يتصرف	AitoSar~af	اِتْصَرَّف	verb	toSar~af	تْصَرَّف	he;it_[CALIMA]+behave;act;do;make;manufacture;create;form;be_reformed_[CALIMA]	None	None
wAnA	وانا	>anA	أَنا	pron	>anA	أَنا	and_[ARAMORPH]+I_[ARAMORPH]	None	None
mtAkd	متاكد	muta>ak~id	مُتَأَكِّد	adj	muta>ak~id	مُتَأَكِّد	certain;sure_[CALIMA]	None	None
kl	كل	kul~	كُلّ	noun	kul~	كُلّ	all_[CALIMA]	None	None
Alvqp	الثقة	viqap	ثِقَة	noun	viq	ثِق	the_[CALIMA]+trust;confidence;authorities;trustworthy_sources_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Anp	انة	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	if_[CALIMA]	None	None
yqdr	يقدر	qidir	قِدِر	verb	qodar	قْدَر	he;it_[CALIMA]+be_able;be_able_to;be_capable_pf;be_capable_of_[CALIMA]	None	None
yHl	يحل	Hal~	حَلّ	verb	Hil~	حِلّ	he;it_[CALIMA]+dissolve;untie;solve_(problem);be_dissolved;be_untied;be_solved;be_solved_(problem);begin_[CALIMA]	None	None
m$kltp	مشكلتة	mu$okilap	مُشْكِلَة	noun	mu$okil	مُشْكِل	problem;issue;problems;issues;inconveniences_[CALIMA]+[fem.sg.]_+_his;its_[CALIMA]	None	None
bkl	بكل	kul~	كُلّ	noun	kul~	كُلّ	with;by_[CALIMA]+all_[CALIMA]	None	None
shwlp	سهولة	suhuwlap	سُهُولَة	noun	suhuwl	سُهُول	ease;facility_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
wlw	ولو	law	لَو	conj_sub	law	لَو	while_[CALIMA]+if_[CALIMA]	None	None
mA	ما	mA	ما	part	mA	ما	[no_gloss]_[CALIMA]	None	None
HSl$00	حصلش00	HSl$00	حصلش00	digit	HSl$00	حصلش00	حصلش00	None	None
ntmnY	نتمنى	Aitoman~aY	اِتْمَنَّى	verb	toman~aY	تْمَنَّى	we_[CALIMA]+hope;wish_for;know;wish_[CALIMA]	None	None
Alfwz	الفوز	fawoz	فَوْز	noun	fawoz	فَوْز	the_[ARAMORPH]+victory_[ARAMORPH]	None	None
llzmAlk	للزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	for;to_+_the_[CALIMA]+Zamalek_[CALIMA]	None	None
wAnA	وانا	>anA	أَنا	pron	>anA	أَنا	and_[ARAMORPH]+I_[ARAMORPH]	None	None
bqwl	بقول	qAl	قال	verb	quwl	قُول	[present-tense]_+_I_[CALIMA]+said;say;be_said;(for_example)_[CALIMA]	None	None
myn	مين	miyn	مِين	pron_interrog	miyn	مِين	TBA_[CALIMA]	None	None
mSr	مصر	maSor	مَصْر	noun_prop	maSor	مَصْر	Egypt_[CALIMA]	None	None
klhA	كلها	kul~	كُلّ	noun_quant	kul~	كُلّ	all;entire;every;whole_[CALIMA]+its;their;her_[CALIMA]	None	None
btslm	بتسلم	sal~im	سَلِّم	verb	sal~im	سَلِّم	[present-tense]_+_it;they;she_[CALIMA]+greet;hand_over;be_faultless;surrender;be_safe_[CALIMA]	None	None
Elyk	عليك	EalaY	عَلَى	prep	Ealayk	عَلَيك	on;above_[CALIMA]	None	None
AzAy	ازاي	Aiz~Ay	اِزّاي	adv_interrog	Aiz~Ay	اِزّاي	how;what_degree_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
Em	عم	Eam~	عَمّ	noun	Eam~	عَمّ	paternal_uncle;paternal_uncles_[CALIMA]	None	None
SHy	صحي	SiH~iy~	صِحِّيّ	adj	SiH~iy~	صِحِّيّ	health;healthy;sanitary_[ARAMORPH]	None	None
Alnwm	النوم	nawm	نَوم	noun	nawm	نَوم	the_[CALIMA]+sleep_[CALIMA]	None	None
dA	دا	dah	دَه	pron_dem	dA	دا	that_[CALIMA]	None	None
ldwl	لدول	dawlap	دَولَة	noun	duwal	دُوَل	for;to_[CALIMA]+state;country;states;countries_[CALIMA]	None	None
Alxlyj	الخليج	xaliyj	خَلِيج	noun_prop	xaliyj	خَلِيج	the_[CALIMA]+Persian_Gulf_[CALIMA]	None	None
bs	بس	bas~	بَسّ	interj	bas~	بَسّ	hush_[CALIMA]	None	None
mAEdA	ماعدا	EadA	عَدا	prep	mAEadA	ماعَدا	except_for_[ARAMORPH]	None	None
lw	لو	law	لَو	conj_sub	law	لَو	if_[CALIMA]	None	None
bnynA	بنينا	banaY	بَنَى	verb	ban	بَن	build;erect;be_built;be_erected_[CALIMA]+we_[CALIMA]	None	None
