word_bw	word_ar	lemma_bw	lemma_ar	pos	stem_bw	stem_ar	gloss	root_bw	root_ar
fydyw	فيديو	fiydoyuw	فِيدْيُو	noun	fiydoyuw	فِيدْيُو	video;videos_[CALIMA]	None	None
lAn	لان	<in~	إِنّ	conj_sub	li<in~	لِإِنّ	if_[CALIMA]	None	None
AlHAjAt	الحاجات	HAjap	حاجَة	noun	HAj	حاج	the_[CALIMA]+need;needs;thing;belongings_[CALIMA]+[fem.pl.]_[CALIMA]	None	None
dY	دى	diy	دِي	pron_dem	diy	دِي	this;that_[CALIMA]	None	None
llAHtfAZ	للاحتفاظ	AiHotifAZ	اِحْتِفاظ	noun	AiHotifAZ	اِحْتِفاظ	for;to_+_the_[CALIMA]+preservation;safeguarding_[CALIMA]	None	None
bhA	بها	bi	بِ	prep	bihA	بِها	with;by_+_it;them;her_[ARAMORPH]	None	None
w$krA	وشكرا	$ukor	شُكْر	noun	$ukor	شُكْر	and_[CALIMA]+thankfulness;thanks;thank_you_[CALIMA]+[acc.indef.]_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
dktwr	دكتور	dukotuwr	دُكْتُور	noun	dukotuwr	دُكْتُور	doctor_[ARAMORPH]	None	None
Al<tHAd	الإتحاد	Ait~iHAd	اِتِّحاد	noun	Ait~iHAd	اِتِّحاد	the_[CALIMA]+union_[CALIMA]	None	None
wqt	وقت	waqot	وَقْت	noun	waqot	وَقْت	time;moment;period_of_time;moments;times_[CALIMA]	None	None
Aljd	الجد	jid~	جِدّ	noun	jid~	جِدّ	the_[CALIMA]+seriousness;earnestness;very;much_[CALIMA]	None	None
bybqY	بيبقى	baqaY	بَقَى	verb	baqaY	بَقَى	[present-tense]_+_he;it_[CALIMA]+be;became;stay_at_home;become;reside;remain_[CALIMA]	None	None
>$d	أشد	$ad~	شَدّ	verb	$ud~	شُدّ	I_[ARAMORPH]+make_tight;make_strong_[ARAMORPH]	None	None
wAllh	والله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	and;with_[CALIMA]+TBA_[CALIMA]	None	None
AnA	انا	AanA	اَنا	pron	AanA	اَنا	I;me_[CALIMA]	None	None
Aktr	اكتر	>akovar	أَكْثَر	adj_comp	>akovar	أَكْثَر	more;most;majority_[CALIMA]	None	None
mnkw	منكو	min	مِن	prep	minkuw	مِنكُو	from_[CALIMA]	None	None
Ant	انت	Ainota	اِنْتَ	pron	Ainota	اِنْتَ	you_[masc.sg.];you;masculine_[CALIMA]	None	None
knt	كنت	kAn	كان	verb	kun	كُن	be;was;were_[CALIMA]+I_[CALIMA]	None	None
lAzm	لازم	lAzim	لازِم	adj	lAzim	لازِم	necessary;required;needed_[CALIMA]	None	None
ttHbs	تتحبس	Habas	حَبَس	verb	toHibis	تْحِبِس	it;they;she_[CALIMA]+obstruct;confine_[CALIMA]	None	None
zY	زى	zay~	زَيّ	noun	zay~	زَيّ	like;such;such_as_[CALIMA]	None	None
Alklb	الكلب	kalob	كَلْب	noun	kalob	كَلْب	the_[CALIMA]+dog;dogs_[CALIMA]	None	None
1	1	1	1	digit	1	1	1	None	None
fyvA	فيثا	wava>	وَثَأ	verb	va|	ثَآ	and;so_+_they_(both)_[ARAMORPH]+bruise;sprain_[ARAMORPH]+[du.]_[ARAMORPH]	None	None
hAnY	هانى	hAniy	هانِي	noun_prop	hAniy	هانِي	Hani_[CALIMA]	None	None
lAEb	لاعب	lAEib	لاعِب	noun	lAEib	لاعِب	player;athlete_[CALIMA]	None	None
ytmnAh	يتمناه	Aitoman~aY	اِتْمَنَّى	verb	toman~A	تْمَنّا	he;it_[CALIMA]+hope;wish_for;know;wish_[CALIMA]+it;him_[CALIMA]	None	None
AY	اى	>ay~	أَيّ	noun_quant	>ay~	أَيّ	any_[CALIMA]	None	None
nAdY	نادى	nAdiy	نادِي	noun	nAdiy	نادِي	club;association;clubs;associations_[CALIMA]	None	None
wAn	وان	<in	إِن	conj_sub	<in	إِن	and_[CALIMA]+Although;(even)_though;even_if;despite;in_spite_of_the_fact_that;verily;truly_[CALIMA]	None	None
$A'	شاء	$A'	شاء	verb	$A'	شاء	want;desire;wish_[CALIMA]+he;it_[CALIMA]	None	None
Allh	الله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	TBA_[CALIMA]	None	None
n$wfh	نشوفه	$Af	شاف	verb	$uwf	شُوف	we_[CALIMA]+look_[CALIMA]+it;him_[CALIMA]	None	None
bfAnlp	بفانلة	fAnil~ap	فانِلَّة	noun	fAnil~	فانِلّ	with;by_[CALIMA]+flannel_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
AwE	اوع	waEaY	وَعَى	verb	AiwoE	اِوْع	be_aware_of;pay_attention_to;be_paid_attention_to_[CALIMA]+you_[CALIMA]	None	None
ykwn	يكون	kAn	كان	verb	kuwn	كُون	he;it_[CALIMA]+be;was;were_[CALIMA]	None	None
Hd	حد	Had~	حَدّ	noun	Had~	حَدّ	stop;halt;end;extent;limit;level;border;frontier_[CALIMA]	None	None
zElhA	زعلها	ziEil	زِعِل	verb	ziEil	زِعِل	grieve;get_angry_with;be_annoyed;get_angry;angry;be_sad_[CALIMA]+he;it_+_it;them;her_[CALIMA]	None	None
yAD	ياض	yA	يا	noun	D	ض	O;oh_[CALIMA]+miss;boy;watermelon;prayers;daughters;lady;God;commander_[CALIMA]	None	None
jAb	جاب	jAb	جاب	verb	jAb	جاب	explore;traverse_[CALIMA]+he;it_[CALIMA]	None	None
jwn	جون	juwn	جُون	noun_prop	juwn	جُون	John_[ARAMORPH]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
nfsh	نفسه	nafos	نَفْس	noun	nafos	نَفْس	same;self;selves;soul;souls_[CALIMA]+his;its_[CALIMA]	None	None
ftHt	فتحت	fataH	فَتَح	verb	fataH	فَتَح	open;conquer;be_opened;be_conquered_[CALIMA]+you_[CALIMA]	None	None
mE	مع	maEa	مَعَ	noun	maE	مَع	together;something_with;with_something;at;with_[CALIMA]	None	None
lAEybt	لاعيبت	lAEib	لاعِب	noun	lAEiyb	لاعِيب	player;athlete_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AlAhly	الاهلي	Aaholiy	اَهْلِي	noun_prop	Aaholiy	اَهْلِي	the_[CALIMA]+Ahli_[CALIMA]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
AlAxr	الاخر	|xir	آخِر	adj_comp	|xir	آخِر	the_[CALIMA]+last;end_[CALIMA]	None	None
bHAr	بحار	baHor	بَحْر	noun	biHAr	بِحار	seas_[ARAMORPH]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
Al*kryAt	الذكريات	*ikoraY	ذِكْرَى	noun	*ikoray	ذِكْرَي	the_[CALIMA]+commemoration;remembrance;memoirs;diary_[CALIMA]+[fem.pl.]_[CALIMA]	None	None
sfryAt	سفريات	safariy~ap	سَفَرِيَّة	noun	safariy~	سَفَرِيّ	journey;travel_[CALIMA]+[fem.pl.]_[CALIMA]	None	None
xlf	خلف	xalof	خَلْف	noun	xalof	خَلْف	behind;rear;back_[CALIMA]	None	None
Alfryq	الفريق	fariyq	فَرِيق	noun	fariyq	فَرِيق	the_[CALIMA]+team;band;group;faction;party;factions;parties;groups_[CALIMA]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
kl	كل	kul~	كُلّ	noun_quant	kul~	كُلّ	all;entire;every;whole_[CALIMA]	None	None
mkAn	مكان	makAn	مَكان	noun	makAn	مَكان	place;location;position;places;locations;positions_[CALIMA]	None	None
Hb	حب	Hub~	حُبّ	noun	Hub~	حُبّ	love;affection;out_of_affection_for;for_love_of_[CALIMA]	None	None
jArf	جارف	jArif	جارِف	noun	jArif	جارِف	torrential;stormy;adults;large;great;important;major;senior_[CALIMA]	None	None
tkwyn	تكوين	takowiyn	تَكْوِين	noun	takowiyn	تَكْوِين	creating;forming;structure;education;formation;genesis_[CALIMA]	None	None
t>lyf	تأليف	ta>oliyf	تَأْلِيف	noun	ta>oliyf	تَأْلِيف	authoring;composing;constituting_[CALIMA]	None	None
AlEdd	العدد	Eadad	عَدَد	noun	Eadad	عَدَد	the_[CALIMA]+number;quantity;issue;numbers;issues_[CALIMA]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
>ql	أقل	>aqal~	أَقَلّ	adj_comp	>aqal~	أَقَلّ	least;smallest;minimum_[CALIMA]	None	None
mbArAh	مباراه	ra>aY	رَأَى	verb	rA	را	not_+_[present-tense]_+_I_[CALIMA]+see;think;believe;be_seen;be_thought;be_believed_[CALIMA]+it;him_[CALIMA]	None	None
b>Y	بأى	>ay~	أَيّ	pron_interrog	>ay~	أَيّ	by;with_[ARAMORPH]+which_[ARAMORPH]	None	None
HAl	حال	HAl	حال	noun	HAl	حال	situation;condition;case;situations;conditions;cases_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
AlAHwAl	الاحوال	HAl	حال	noun	AaHowAl	اَحْوال	the_[CALIMA]+situation;condition;case;situations;conditions;cases_[CALIMA]	None	None
En	عن	Ean	عَن	prep	Ean	عَن	(away)_from;off;about;on;over_[CALIMA]	None	None
20	20	20	20	digit	20	20	20	None	None
>lf	ألف	Alf	الف	noun_num	Aalof	اَلْف	TBA_[CALIMA]	None	None
wmA	وما	mA	ما	part_neg	mA	ما	and_[CALIMA]+not_[CALIMA]	None	None
Akvr	اكثر	>akovar	أَكْثَر	adj_comp	>akovar	أَكْثَر	more;most;majority_[CALIMA]	None	None
mAwSl	ماوصل	waSal	وَصَل	verb	woSal	وْصَل	not_+_I_[CALIMA]+arrive_at;reach;connect;be_arrived_at;be_reached;be_connected_[CALIMA]	None	None
<lY	إلى	<ilaY	إِلَى	prep	<ilaY	إِلَى	to;towards_[ARAMORPH]	None	None
60	60	60	60	digit	60	60	60	None	None
>lf	ألف	Alf	الف	noun_num	Aalof	اَلْف	TBA_[CALIMA]	None	None
wElykm	وعليكم	EalaY	عَلَى	prep	Ealaykum	عَلَيكُم	and_[CALIMA]+on;above_[CALIMA]	None	None
AlslAm	السلام	salAm	سَلام	noun	salAm	سَلام	the_[CALIMA]+peace;greeting;salute;salutation;greetings;salutations;anthem;song_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
mArAdwnA	مارادونا	>arAd	أَراد	verb	>arAd	أَراد	not_[CALIMA]+want;desire;intend;be_desired;be_intended_[CALIMA]+they_+_us_[CALIMA]	None	None
bs	بس	bas~	بَسّ	conj	bas~	بَسّ	Rather;even;but;yet;however;but_rather_[CALIMA]	None	None
m$	مش	mi$	مِش	part_neg	mi$	مِش	TBA_[CALIMA]	None	None
$gAl	شغال	$ag~Al	شَغّال	adj	$ag~Al	شَغّال	busy;occupied;in_operation;running;functioning_[CALIMA]	None	None
Alfrq	الفرق	faroq	فَرْق	noun	faroq	فَرْق	the_[CALIMA]+difference;discrepancy;differences;discrepancies_[CALIMA]	None	None
byn	بين	bayn	بَين	noun	bayn	بَين	between;among_[CALIMA]	None	None
dws	دوس	daws	دَوس	noun	daws	دَوس	treading;trampling_[CALIMA]	None	None
sAntws	سانتوس	sAnotuws	سانْتُوس	noun_prop	sAnotuws	سانْتُوس	Santos_[ARAMORPH]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
rwny	روني	ruwniy	رُونِي	noun_prop	ruwniy	رُونِي	Ronny;Ronnie_[ARAMORPH]	None	None
hw	هو	huw~a	هُوَّ	pron	huw~a	هُوَّ	it;he;an_improper_way;its;the_self_same;emphatic_pronoun_of_the_3rd_person;emphasizing_a_preceding_noun;emphasizing_a_preceding_suffix_[CALIMA]	None	None
>n	أن	>ano	أَنْ	conj_sub	>an	أَن	to_[ARAMORPH]	None	None
dws	دوس	daws	دَوس	noun	daws	دَوس	treading;trampling_[CALIMA]	None	None
sAntws	سانتوس	sAnotuws	سانْتُوس	noun_prop	sAnotuws	سانْتُوس	Santos_[ARAMORPH]	None	None
ylEb	يلعب	liEib	لِعِب	verb	loEab	لْعَب	he;it_[CALIMA]+be_played_with;play_[CALIMA]	None	None
brjlh	برجله	rajul	رَجُل	noun	rajul	رَجُل	by;with_[ARAMORPH]+man_[ARAMORPH]+its;his_[ARAMORPH]	None	None
AlysrY	اليسرى	>ayosar	أَيْسَر	noun	yusoraY	يُسْرَى	the_[CALIMA]+left;left_hand_[ARAMORPH]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
rwny	روني	ruwniy	رُونِي	noun_prop	ruwniy	رُونِي	Ronny;Ronnie_[ARAMORPH]	None	None
ylEb	يلعب	liEib	لِعِب	verb	loEab	لْعَب	he;it_[CALIMA]+be_played_with;play_[CALIMA]	None	None
bAlymnY	باليمنى	yamaniy	يَمَنِي	adj	yamaniy	يَمَنِي	with;by_+_the_[CALIMA]+Yemeni_[CALIMA]	None	None
jdydh	جديده	jidiyd	جِدِيد	adj	jidiyd	جِدِيد	new_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
dyh	ديه	diy	دِي	pron_dem	diy	دِي	this;that_[CALIMA]	None	None
mSdr	مصدر	maSodar	مَصْدَر	noun	maSodar	مَصْدَر	source;sources_[CALIMA]	None	None
hAyf	هايف	hAyif	هايِف	adj	hAyif	هايِف	trivial;commonplace;despicable;vagabond;jerboa;vile;mean;insulting_[CALIMA]	None	None
2	2	2	2	digit	2	2	2	None	None
$Ay	شاي	$Ay	شاي	noun	$Ay	شاي	tea_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
slm	سلم	sal~im	سَلِّم	verb	sal~im	سَلِّم	greet;hand_over;be_faultless;surrender;be_safe_[CALIMA]+you_[CALIMA]	None	None
bsrEh	بسرعه	suroEap	سُرْعَة	noun	suroE	سُرْع	with;by_[CALIMA]+speed;velocity;promptness;speeds_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Alt$kyl	التشكيل	ta$okiyl	تَشْكِيل	noun	ta$okiyl	تَشْكِيل	the_[CALIMA]+formation;composition;constitution_[CALIMA]	None	None
AlSH	الصح	SaH~	صَحّ	adj	SaH~	صَحّ	the_[CALIMA]+right;true;correct_[CALIMA]	None	None
AllY	اللى	All~iy	اللِّي	pron_rel	All~iy	اللِّي	which;who;whom_[CALIMA]	None	None
Ant	انت	Ainota	اِنْتَ	pron	Ainota	اِنْتَ	you_[masc.sg.];you;masculine_[CALIMA]	None	None
qltwA	قلتوا	qAl	قال	verb	qul	قُل	said;say;be_said;(for_example)_[CALIMA]+you_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
Abw	ابو	>abuw	أَبُو	noun_prop	>abuw	أَبُو	Abu_[ARAMORPH]	None	None
mSTfY	مصطفى	muSoTafaY	مُصْطَفَى	noun_prop	muSoTafaY	مُصْطَفَى	Mustafa;Moustapha;Chosen_one_(Muhammad)_[CALIMA]	None	None
whw	وهو	huw~a	هُوَّ	pron	huw~a	هُوَّ	and_[CALIMA]+it;he;an_improper_way;its;the_self_same;emphatic_pronoun_of_the_3rd_person;emphasizing_a_preceding_noun;emphasizing_a_preceding_suffix_[CALIMA]	None	None
AbrAhym	ابراهيم	<iborAhiym	إِبْراهِيم	noun_prop	<iborAhiym	إِبْراهِيم	Ibrahim_[ARAMORPH]	None	None
yHY	يحى	Hay~	حَيّ	verb	Hoya	حْيَ	he;it_[ARAMORPH]+live;experience;witness_[ARAMORPH]	None	None
mwqwf	موقوف	wuquwf	وُقُوف	noun	wuquwf	وُقُوف	from_[CALIMA]+standing;stopping;halting_[CALIMA]	None	None
wlA	ولا	wal~A	وَلّا	conj	wal~A	وَلّا	but_not_[CALIMA]	None	None
AY	اى	>ay~	أَيّ	noun_quant	>ay~	أَيّ	any_[CALIMA]	None	None
whAnY	وهانى	wahaY	وَهَى	verb	wahA	وَها	be_frail;be_fragile_[ARAMORPH]+he;it_<verb>_me_[ARAMORPH]	None	None
gyv	غيث	gayov	غَيْث	noun	gayov	غَيْث	rain_[ARAMORPH]	None	None
brDwA	برضوا	baroDuh	بَرْضُه	adv	baroDuh	بَرْضُه	too;also_[CALIMA]	None	None
EAwz	عاوز	EAwiz	عاوِز	adj	EAwiz	عاوِز	wanting;needing_[CALIMA]	None	None
AErf	اعرف	Earaf	عَرَف	verb	Eoraf	عْرَف	I_[CALIMA]+know;be_known_[CALIMA]	None	None
Allh	الله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	TBA_[CALIMA]	None	None
wAElm	واعلم	>aEolam	أَعْلَم	adj_comp	>aEolam	أَعْلَم	and_[CALIMA]+more;most_knowledgeable_[CALIMA]	None	None
$wf	شوف	$Af	شاف	verb	$uwf	شُوف	look_[CALIMA]+you_[CALIMA]	None	None
ygAlY	يغالى	gAlaY	غالَى	verb	gAlaY	غالَى	he;it_[ARAMORPH]+be_exceeded;be_overdone_[ARAMORPH]	None	None
AnA	انا	AanA	اَنا	pron	AanA	اَنا	I;me_[CALIMA]	None	None
bHb	بحب	Hab~	حَبّ	verb	Hib~	حِبّ	[present-tense]_+_I_[CALIMA]+love;like;want_[CALIMA]	None	None
AstA*Y	استاذى	>usotA*	أُسْتاذ	noun	>usotA*	أُسْتاذ	professor;professors_[CALIMA]+my_[CALIMA]	None	None
mHmwd	محمود	maHomuwd	مَحْمُود	noun_prop	maHomuwd	مَحْمُود	Mahmoud_[CALIMA]	None	None
HAfZ	حافظ	HAfiZ	حافِظ	verb	HAfiZ	حافِظ	preserve;protect_[CALIMA]+you_[CALIMA]	None	None
rgm	رغم	ragom	رَغْم	noun	ragom	رَغْم	in_spite_of;despite_[CALIMA]	None	None
AnY	انى	>an~a	أَنَّ	conj_sub	>an~	أَنّ	that_[ARAMORPH]+I_[ARAMORPH]	None	None
lA	لا	lA	لا	part_neg	lA	لا	no;not;non-_[CALIMA]	None	None
AErf	اعرف	Earaf	عَرَف	verb	Eoraf	عْرَف	I_[CALIMA]+know;be_known_[CALIMA]	None	None
Aymylp	ايميلة	<iymayl	إِيمَيل	noun	<iymayl	إِيمَيل	e-mail_[CALIMA]+his;its_[CALIMA]	None	None
wlA	ولا	wal~A	وَلّا	conj	wal~A	وَلّا	but_not_[CALIMA]	None	None
AErf	اعرف	Earaf	عَرَف	verb	Eoraf	عْرَف	I_[CALIMA]+know;be_known_[CALIMA]	None	None
HAjp	حاجة	HAjap	حاجَة	noun	HAj	حاج	need;needs;thing;belongings_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
gyr	غير	gayr	غَير	noun	gayr	غَير	not;other_[CALIMA]	None	None
EDwytp	عضويتة	EuDowiy~ap	عُضْوِيَّة	noun	EuDowiy~	عُضْوِيّ	membership;affiliation_[ARAMORPH]+his;its_[ARAMORPH]	None	None
AwAn	اوان	>awAn	أَوان	noun	>awAn	أَوان	time;moment;times;moments_[CALIMA]	None	None
Awl	اول	>aw~al	أَوَّل	adj	>aw~al	أَوَّل	first;first-place;best;top;early;beginning;ancients;first_of_all_[CALIMA]	None	None
EDw	عضو	EuDow	عُضْو	noun	EuDow	عُضْو	member;members;organ;organs_[CALIMA]	None	None
HT	حط	HaT~	حَطّ	verb	HaT~	حَطّ	descend;land;set_down;lower_[CALIMA]+he;it_[CALIMA]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
Swrtp	صورتة	Suwrap	صُورَة	noun	Suwr	صُور	picture;image;illustration;photo;pictures;photographs;illustrations;photos_[CALIMA]+[fem.sg.]_+_his;its_[CALIMA]	None	None
Al$xSyp	الشخصية	$axoSiy~	شَخْصِيّ	adj	$axoSiy~	شَخْصِيّ	the_[CALIMA]+private;personal;in_person;personally_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Ant	انت	Ainota	اِنْتَ	pron	Ainota	اِنْتَ	you_[masc.sg.];you;masculine_[CALIMA]	None	None
fY	فى	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
Alqlb	القلب	qalob	قَلْب	noun	qalob	قَلْب	the_[CALIMA]+overthrowing;toppling;reversal;inversion;heart;center;essence;hearts_[CALIMA]	None	None
wAlEql	والعقل	Eaqol	عَقْل	noun	Eaqol	عَقْل	and_+_the_[ARAMORPH]+mind;intellect;brain_[ARAMORPH]	None	None
lkn	لكن	lakin	لَكِن	conj	lakin	لَكِن	Rather;even;but;yet;however;but_rather_[CALIMA]	None	None
AnY	انى	>an~a	أَنَّ	conj_sub	>an~	أَنّ	that_[ARAMORPH]+I_[ARAMORPH]	None	None
AnsHb	انسحب	AinosaHab	اِنْسَحَب	verb	AinosaHab	اِنْسَحَب	pull_out;retire;withdraw_[CALIMA]+he;it_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
AlmntdY	المنتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	the_[CALIMA]+conference;fair;assembly;conferences;fairs;assemblies;assembly_room;gathering_place_[CALIMA]	None	None
dp	دة	dah	دَه	pron_dem	dah	دَه	that_[CALIMA]	None	None
$}	شئ	$ayo'	شَيْء	noun	$a}o	شَئْ	something_[ARAMORPH]	None	None
SEb	صعب	SaEob	صَعْب	adj	SaEob	صَعْب	difficult;hard;arduous_[CALIMA]	None	None
wAyDA	وايضا	>ayoDAF	أَيْضاً	adv	>ayoD	أَيْض	and_[ARAMORPH]+also_[ARAMORPH]+[acc.indef.]_[ARAMORPH]	None	None
AlAstA*	الاستاذ	>usotA*	أُسْتاذ	noun	>usotA*	أُسْتاذ	the_[CALIMA]+professor;professors_[CALIMA]	None	None
mHmwd	محمود	maHomuwd	مَحْمُود	noun_prop	maHomuwd	مَحْمُود	Mahmoud_[CALIMA]	None	None
HAfZ	حافظ	HAfiZ	حافِظ	verb	HAfiZ	حافِظ	preserve;protect_[CALIMA]+you_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
qdAmY	قدامى	qud~Am	قُدّام	noun	qud~Am	قُدّام	front;in_front_of_[CALIMA]+my_[CALIMA]	None	None
AlmntdY	المنتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	the_[CALIMA]+conference;fair;assembly;conferences;fairs;assemblies;assembly_room;gathering_place_[CALIMA]	None	None
wHAfZp	وحافظة	HAfaZ	حافَظ	verb	HAfaZ	حافَظ	and_[ARAMORPH]+preserve;protect_[ARAMORPH]+he;it_<verb>_it;him_[ARAMORPH]	None	None
Akvr	اكثر	>akovar	أَكْثَر	adj_comp	>akovar	أَكْثَر	more;most;majority_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
wmnk	ومنك	min	مِن	prep	min	مِن	and_[ARAMORPH]+from_[ARAMORPH]+you_[masc.sg.]_[ARAMORPH]	None	None
ygAlY	يغالى	gAlaY	غالَى	verb	gAlaY	غالَى	he;it_[ARAMORPH]+be_exceeded;be_overdone_[ARAMORPH]	None	None
wyErf	ويعرف	Earaf	عَرَف	verb	Eoraf	عْرَف	and_+_he;it_[CALIMA]+know;be_known_[CALIMA]	None	None
ytSrf	يتصرف	AitoSar~af	اِتْصَرَّف	verb	toSar~af	تْصَرَّف	he;it_[CALIMA]+behave;act;do;make;manufacture;create;form;be_reformed_[CALIMA]	None	None
wAnA	وانا	AanA	اَنا	pron	AanA	اَنا	and_[CALIMA]+I;me_[CALIMA]	None	None
mtAkd	متاكد	muta>ak~id	مُتَأَكِّد	adj	muta>ak~id	مُتَأَكِّد	certain;sure_[CALIMA]	None	None
kl	كل	kul~	كُلّ	noun_quant	kul~	كُلّ	all;entire;every;whole_[CALIMA]	None	None
Alvqp	الثقة	viqap	ثِقَة	noun	viq	ثِق	the_[CALIMA]+trust;confidence;authorities;trustworthy_sources_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Anp	انة	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	if_[CALIMA]	None	None
yqdr	يقدر	qidir	قِدِر	verb	qadar	قَدَر	he;it_[CALIMA]+be_able;be_able_to;be_capable_pf;be_capable_of_[CALIMA]	None	None
yHl	يحل	Hal~	حَلّ	verb	Hil~	حِلّ	he;it_[CALIMA]+dissolve;untie;solve_(problem);be_dissolved;be_untied;be_solved;be_solved_(problem);begin_[CALIMA]	None	None
m$kltp	مشكلتة	mu$okilap	مُشْكِلَة	noun	mu$okil	مُشْكِل	problem;issue;problems;issues;inconveniences_[CALIMA]+[fem.sg.]_+_his;its_[CALIMA]	None	None
bkl	بكل	kul~	كُلّ	noun_quant	kul~	كُلّ	with;by_[CALIMA]+all;entire;every;whole_[CALIMA]	None	None
shwlp	سهولة	suhuwlap	سُهُولَة	noun	suhuwl	سُهُول	ease;facility_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
wlw	ولو	law	لَو	conj_sub	law	لَو	and_[CALIMA]+if_[CALIMA]	None	None
mA	ما	mA	ما	pron_rel	mA	ما	why;what;which_[CALIMA]	None	None
HSl$00	حصلش00	HSl$00	حصلش00	digit	HSl$00	حصلش00	حصلش00	None	None
ntmnY	نتمنى	Aitoman~aY	اِتْمَنَّى	verb	toman~aY	تْمَنَّى	we_[CALIMA]+hope;wish_for;know;wish_[CALIMA]	None	None
Alfwz	الفوز	fawz	فَوز	noun	fawz	فَوز	the_[CALIMA]+victory_[CALIMA]	None	None
llzmAlk	للزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	for;to_+_the_[CALIMA]+Zamalek_[CALIMA]	None	None
wAnA	وانا	AanA	اَنا	pron	AanA	اَنا	and_[CALIMA]+I;me_[CALIMA]	None	None
bqwl	بقول	qAl	قال	verb	quwl	قُول	[present-tense]_+_I_[CALIMA]+said;say;be_said;(for_example)_[CALIMA]	None	None
myn	مين	miyn	مِين	pron_interrog	miyn	مِين	TBA_[CALIMA]	None	None
mSr	مصر	maSor	مَصْر	noun_prop	maSor	مَصْر	Egypt_[CALIMA]	None	None
klhA	كلها	kul~	كُلّ	noun_quant	kul~	كُلّ	all;entire;every;whole_[CALIMA]+its;their;her_[CALIMA]	None	None
btslm	بتسلم	sal~im	سَلِّم	verb	sal~im	سَلِّم	[present-tense]_+_you_[CALIMA]+greet;hand_over;be_faultless;surrender;be_safe_[CALIMA]	None	None
Elyk	عليك	EalaY	عَلَى	prep	Ealayk	عَلَيك	on;above_[CALIMA]	None	None
AzAy	ازاي	Aiz~Ay	اِزّاي	adv_interrog	Aiz~Ay	اِزّاي	how;what_degree_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
